Instances,Session,Postcode,attend Latitude,attend Longitude,Date,Number,Location,Aattended,Total attended,Venue,Venue Postcode,venue lat,venue long,Season,Distance,sort order
140,Art Schools,NE28 7HH,55.0026106,-1.51782,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,732
18,Art Schools,NE28 7HQ,55.0018201,-1.52051,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,610
83,Art Schools,NE28 7HQ,55.0009174,-1.5175,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,675
93,Art Schools,NE28 7HQ,55.0008835,-1.51978,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,685
41,Art Schools,NE29 7EH,55.0110443,-1.47832,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,633
44,Art Schools,NE3,55.0094656,-1.6306,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,636
133,Art Schools,NE3,55.0196596,-1.65864,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,725
78,Art Schools,NE3 1EE,55.0096767,-1.62789,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,670
142,Art Schools,NE3 1EE,55.0095615,-1.62766,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,734
5,Art Schools,NE3 3EU,55.0092714,-1.63032,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,597
20,Art Schools,NE3 3EU,55.0095552,-1.62943,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,612
32,Art Schools,NE3 3EU,55.0094968,-1.62958,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,624
79,Art Schools,NE3 3HD,55.0108629,-1.63062,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,671
146,Art Schools,NE3 3HD,55.0106521,-1.62914,31/08/17,6,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,738
58,Art Schools,NE3 3HD,55.0113291,-1.62792,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,650
71,Art Schools,NE3 3JA,55.0118022,-1.62804,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,663
115,Art Schools,NE3 3JA,55.0119874,-1.62755,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,707
28,Art Schools,NE31 2UB,54.9683291,-1.5167,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,620
47,Art Schools,NE32 5UN,54.969754,-1.47777,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,639
60,Art Schools,NE37 2NR,54.9193805,-1.52218,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,652
91,Art Schools,NE38 7LQ,54.89156,-1.5127,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,683
57,Art Schools,NE4,54.9673963,-1.6414,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,649
120,Art Schools,NE4 6RS,54.9669954,-1.63982,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,712
26,Art Schools,NE4 6SQ,54.96827,-1.6393,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,618
82,Art Schools,NE4 6SS,54.967412,-1.6417,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,674
108,Art Schools,NE4 6SS,54.9672615,-1.64149,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,700
9,Art Schools,NE4 7RE,54.9654461,-1.63904,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,601
66,Art Schools,NE40 4XL,54.9653093,-1.77753,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,658
76,Art Schools,NE44,54.934122,-1.98804,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,668
125,Art Schools,NE48 1LA,55.1603748,-2.35335,31/08/17,5,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,717
3,Art Schools,NE5 1EB,54.9931919,-1.71444,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,595
22,Art Schools,NE5 5HH,55.0006406,-1.69653,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,614
48,Art Schools,NE5 5JP,54.9986352,-1.69617,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,640
73,Art Schools,NE5 5JQ,54.9972538,-1.69549,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,665
1,Art Schools,NE5 5JU,54.9999913,-1.69882,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,593
143,Art Schools,NE5 5PQ,54.9980008,-1.69789,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,735
12,Art Schools,NE5 5QD,54.9989666,-1.69772,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,604
13,Art Schools,NE5 5QJ,54.9981093,-1.69864,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,605
67,Art Schools,NE5 5QJ,54.9981292,-1.69889,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,659
88,Art Schools,NE6,54.9804427,-1.55881,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,680
102,Art Schools,NE6 4BD,54.9779289,-1.55876,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,694
27,Art Schools,NE6 4BJ,54.9780676,-1.55737,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,619
64,Art Schools,NE6 4BJ,54.9776822,-1.55742,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,656
80,Art Schools,NE63 0BN,55.1822201,-1.56565,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,672
2,Art Schools,NE63 0BP,55.1817993,-1.56386,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,594
17,Art Schools,NE7 7JX,54.9991713,-1.57216,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,609
37,Art Schools,NE7 7PY,55.0004526,-1.57539,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,629
85,Art Schools,NE8,54.9574206,-1.61275,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,677
113,Art Schools,NE8,54.9573304,-1.61294,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,705
23,Art Schools,NE8 1PJ,54.9577761,-1.61171,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,615
35,Art Schools,NE8 1PJ,54.957124,-1.61343,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,627
100,Art Schools,NE8 1PJ,54.957046,-1.61386,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,692
10,Art Schools,NE8 1TG,54.9558323,-1.61211,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,602
101,Art Schools,NE8 1TW,54.9556931,-1.61057,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,693
49,Art Schools,NE8 1US,54.9559478,-1.61358,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,641
110,Art Schools,NE9,54.922908,-1.58122,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,702
15,Ask the Artist,NE9 6AA,54.9319077,-1.60216,31/08/17,2,Offsite,12,12,Thought Foundation,DH3 2TB,54.88849,-1.57693,Summer 17,,741
141,Art Schools,NE9 7HS,54.9245176,-1.58217,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,733
50,Art Schools,NR13 3JU,52.6277284,1.51197,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,642
14,Art Schools,NR31 9JS,52.572045,1.67124,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,606
92,Art Schools,SR2 9JD,54.8820722,-1.37673,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,684
40,Art Schools,SR4,54.8913471,-1.44646,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,632
34,Art Schools,SR4 9DY,54.8933111,-1.44323,31/08/17,2,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,626
39,Art Schools,SR4 9PR,54.8904788,-1.44619,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,631
56,Art Schools,SR8 2DT,54.767809,-1.34858,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,648
111,Art Schools,SR8 2DU,54.766932,-1.35006,31/08/17,3,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,703
69,Art Schools,TS24 0RQ,54.696506,-1.20663,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,661
104,Art Schools,YO1 9QR,53.9581769,-1.08292,31/08/17,4,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,696
70,Art Schools,YO12 4QB,54.2274813,-0.45551,31/08/17,1,Offsite,387,387,Quayside Seaside,NE1 3LA,54.96988,-1.60355,Summer 17,,662
16,Ask the Artist,NE16 4TQ,54.949431,-1.66545,31/08/17,3,Offsite,12,12,Thought Foundation,DH3 2TB,54.88849,-1.57693,Summer 17,,742
1,Coffee & Craft,DH3,54.9020976,-1.57213,02/09/17,2,Offsite,14,14,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Autumn 17,,743
7,Coffee & Craft,NE10,54.9376781,-1.53566,02/09/17,2,Offsite,14,14,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Autumn 17,,749
3,Coffee & Craft,NE16 5YW,54.9435624,-1.68964,02/09/17,2,Offsite,14,14,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Autumn 17,,745
5,Coffee & Craft,NE8 1TZ,54.9551056,-1.61147,02/09/17,2,Offsite,14,14,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Autumn 17,,747
6,Coffee & Craft,NE8 1US,54.9558974,-1.61358,02/09/17,3,Offsite,14,14,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Autumn 17,,748
4,Coffee & Craft,NE8 4LJ,54.951724,-1.60589,02/09/17,1,Offsite,14,14,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Autumn 17,,746
2,Coffee & Craft,NE9 5HE,54.9393089,-1.5967,02/09/17,2,Offsite,14,14,Gateshead Central Library,NE8 4LN,54.95143,-1.6017,Autumn 17,,744
8,Coffee & Craft,DH6 1LD,54.7691378,-1.47114,03/09/17,,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,975
9,Coffee & Craft,EX2 4EN,50.7195246,-3.52301,03/09/17,,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,976
10,Coffee & Craft,NE16 5BH,54.9381758,-1.69146,03/09/17,,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,977
3,Coffee & Craft,NE29 8EY,55.0255394,-1.47727,03/09/17,2,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,970
6,Coffee & Craft,NE32 3RJ,54.9687319,-1.46575,03/09/17,,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,973
13,Coffee & Craft,NE45 5PL,54.9890139,-1.99011,03/09/17,,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,980
5,Coffee & Craft,NE7 7AE,54.9995253,-1.5922,03/09/17,,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,972
2,Coffee & Craft,NE7 7AH,54.9994694,-1.59471,03/09/17,,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,969
12,Coffee & Craft,NE7 7HD,54.996074,-1.58648,03/09/17,,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,979
11,Coffee & Craft,NE8 1TP,54.9519278,-1.60875,03/09/17,,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,978
7,Coffee & Craft,NE8 3DD,54.9572986,-1.58601,03/09/17,,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,974
1,Coffee & Craft,SR6 9JR,54.9266048,-1.37526,03/09/17,2,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,968
4,Coffee & Craft,SR6 9PS,54.9279695,-1.37329,03/09/17,,Onsite,40,40,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,971
1,Creative Kids,NE9 6AT,54.9291247,-1.5959,07/09/17,2,Offsite,6,6,Chowdene Childrens Centre,NE9 7TU,54.92094,-1.58901,Autumn 17,,750
3,Creative Kids,NE9 7DX,54.9205032,-1.58529,07/09/17,2,Offsite,6,6,Chowdene Childrens Centre,NE9 7TU,54.92094,-1.58901,Autumn 17,,752
2,Creative Kids,NE9 7HR,54.9242732,-1.58357,07/09/17,2,Offsite,6,6,Chowdene Childrens Centre,NE9 7TU,54.92094,-1.58901,Autumn 17,,751
1,Coffee & Craft,NE17,54.9248433,-1.80635,09/09/17,,Offsite,6,6,Crawcrook Library,NE40 4LZ,54.96679,-1.78911,Autumn 17,,753
14,Coffee & Craft,DH8,54.8369754,-1.96838,10/09/17,,Onsite,48,48,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,992
9,Coffee & Craft,DL5,54.6231898,-1.5578,10/09/17,,Onsite,48,48,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,987
13,Coffee & Craft,NE11,54.941286,-1.63192,10/09/17,,Onsite,48,48,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,991
8,Coffee & Craft,NE2 2JT,54.9898857,-1.5951,10/09/17,,Onsite,48,48,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,986
11,Coffee & Craft,NE21 5RG,54.9544003,-1.719,10/09/17,,Onsite,48,48,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,989
12,Coffee & Craft,NE23 3GP,55.0999188,-1.57353,10/09/17,,Onsite,48,48,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,990
5,Coffee & Craft,NE26 1TA,55.0537349,-1.45778,10/09/17,,Onsite,48,48,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,983
7,Coffee & Craft,NE27 0UZ,55.0278938,-1.52558,10/09/17,,Onsite,48,48,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,985
4,Coffee & Craft,NE29 0DJ,55.0089354,-1.45042,10/09/17,,Onsite,48,48,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,982
3,Coffee & Craft,NE42 6EQ,54.9690852,-1.89868,10/09/17,,Onsite,48,48,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,981
10,Coffee & Craft,NE6 5NS,54.9801645,-1.58405,10/09/17,,Onsite,48,48,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,988
6,Coffee & Craft,NE8 2TF,54.9527256,-1.62542,10/09/17,,Onsite,48,48,BALTIC,NE8 3BA,54.96921,-1.59828,Autumn 17,,984
