,Date,Terminal ref,Terminal number,Unnamed: 3,Unnamed: 4,Type,ref,Unnamed: 7,status,Auth,Unnamed: 10,Value,Unnamed: 12,Donation Date,Hour,Day,Week,Month
525,15/04/17 13:24,10781204,1,,,Visa,498824 - c7c80c03cdf95f5f3669a6204324b5a15855f9d2,,Committed,Offline Authorisation,,3.0,,2017-04-15 13:24:00,13,5,15,4
526,15/04/17 13:24,10781204,1,,,Visa,475129 - 3800454a7eb70976c1899b2808a4f8984c8ade24,,Committed,Offline Authorisation,,3.0,,2017-04-15 13:24:00,13,5,15,4
527,15/04/17 13:25,10781204,1,,,Visa,475129 - 066b5bb7a384bed2edcdc65d0bcaa57c1ee971d0,,Committed,Offline Authorisation,,3.0,,2017-04-15 13:25:00,13,5,15,4
528,15/04/17 16:22,10781204,1,,,Visa,475714 - e284346433398bedfc922cb01c47ce07200715c4,,Committed,Authorisation,,3.0,,2017-04-15 16:22:00,16,5,15,4
529,15/04/17 16:22,10781204,1,,,Visa,492181 - 802e3f8209166abf8be5d54be8e47aadc4b20d19,,Committed,Offline Authorisation,,3.0,,2017-04-15 16:22:00,16,5,15,4
530,15/04/17 17:24,10781205,2,,,Visa,465944 - c215f67c5b6f1bc7279ea40dfa11f1b92edc998e,,Committed,Offline Authorisation,,3.0,,2017-04-15 17:24:00,17,5,15,4
531,16/04/17 10:56,10781205,2,,,Visa,446291 - 67ee2d0cd5d1940ab97b8e11ccf996986cfd5c4c,,Committed,Offline Authorisation,,3.0,,2017-04-16 10:56:00,10,6,15,4
532,16/04/17 10:59,10781205,2,,,MasterCard,546811 - fac44e6c555c53da1ac68d8ed95c8d7ac64030a0,,Committed,Offline Authorisation,,3.0,,2017-04-16 10:59:00,10,6,15,4
533,16/04/17 12:27,10781205,2,,,Visa,465950 - 2f1f38f5f45c0afa1247c82cc3ec4faef40e7ab0,,Committed,Offline Authorisation,,3.0,,2017-04-16 12:27:00,12,6,15,4
534,16/04/17 12:27,10781205,2,,,Visa,465950 - 2f1f38f5f45c0afa1247c82cc3ec4faef40e7ab0,,Committed,Offline Authorisation,,3.0,,2017-04-16 12:27:00,12,6,15,4
535,16/04/17 13:34,10781205,2,,,MasterCard,557351 - 966cf012f112c56c9009a681090fa83eb30371c1,,Committed,Offline Authorisation,,3.0,,2017-04-16 13:34:00,13,6,15,4
536,16/04/17 13:34,10781205,2,,,Visa,454742 - 20dfd961e7d5ce4e11e5c93ccf47d3070983487e,,Committed,Offline Authorisation,,3.0,,2017-04-16 13:34:00,13,6,15,4
537,16/04/17 15:01,10781204,1,,,Visa,454313 - 9a75eaf808610f8c47a22c862fc67c653fc8e97b,,Committed,Offline Authorisation,,3.0,,2017-04-16 15:01:00,15,6,15,4
538,16/04/17 15:02,10781204,1,,,Visa,454742 - 2b669c9296380e84b1308058c9c5e6917a9510e9,,Committed,Offline Authorisation,,3.0,,2017-04-16 15:02:00,15,6,15,4
539,16/04/17 15:03,10781204,1,,,Visa,492945 - 2a541889907d0cdc0f00340428b232797419bb07,,Committed,Offline Authorisation,,3.0,,2017-04-16 15:03:00,15,6,15,4
540,16/04/17 16:16,10781204,1,,,Visa,465858 - a726ba86e89d42680f0ea45b4e458de6b4b209c6,,Committed,Authorisation,,3.0,,2017-04-16 16:16:00,16,6,15,4
541,16/04/17 16:20,10781204,1,,,Visa,498824 - 5e813a22af856058768c765c86439127784ea448,,Committed,Offline Authorisation,,3.0,,2017-04-16 16:20:00,16,6,15,4
542,16/04/17 16:34,10781204,1,,,Visa,454313 - 9c7f472a7ba7c47e3790268817bb2d45ef428ea7,,Committed,Offline Authorisation,,3.0,,2017-04-16 16:34:00,16,6,15,4
543,16/04/17 16:39,10781204,1,,,Visa,481893 - caaf958a3b5a7343a3313bd5f86e8dad7648b2cc,,Committed,Authorisation,,3.0,,2017-04-16 16:39:00,16,6,15,4
544,17/04/17 11:20,10781205,2,,,Visa,498824 - 05fb0ccd6401a6e18e98a71818994070be7c1962,,Committed,Offline Authorisation,,3.0,,2017-04-17 11:20:00,11,0,16,4
545,17/04/17 12:52,10781204,1,,,Visa,481897 - 8b6dde8d346ae0eafac5973ee539f039055b38cd,,Committed,Authorisation,,3.0,,2017-04-17 12:52:00,12,0,16,4
546,17/04/17 13:45,10781204,1,,,Visa,446272 - a25227154728696386d1934b913d1cd3c20d1b13,,Committed,Offline Authorisation,,3.0,,2017-04-17 13:45:00,13,0,16,4
547,17/04/17 14:10,10781204,1,,,Visa,476248 - a102c5ce73079c1316e4be26ef13be1e437898a4,,Committed,Offline Authorisation,,3.0,,2017-04-17 14:10:00,14,0,16,4
548,17/04/17 14:38,10781204,1,,,Visa,465942 - bc4d45844d467b9fbd27dcd0b41fe52d229884c3,,Committed,Offline Authorisation,,3.0,,2017-04-17 14:38:00,14,0,16,4
549,17/04/17 14:59,10781205,2,,,Visa,492182 - 271a92c8c03d12989a64d4e36f56ea59db86adac,,Committed,Offline Authorisation,,3.0,,2017-04-17 14:59:00,14,0,16,4
550,17/04/17 17:38,10781204,1,,,Visa,492182 - a41dbfdc015b60d4685bc8f230a338095c98aa66,,Committed,Offline Authorisation,,3.0,,2017-04-17 17:38:00,17,0,16,4
551,17/04/17 17:38,10781204,1,,,Visa,465859 - 982906af37623afd726ed6eac797c1030e3c00d1,,Committed,Authorisation,,3.0,,2017-04-17 17:38:00,17,0,16,4
552,18/04/17 11:30,10781205,2,,,Visa,492181 - 21d6811411f66dacb14e33993b6745c704c71bdf,,Committed,Offline Authorisation,,3.0,,2017-04-18 11:30:00,11,1,16,4
553,18/04/17 11:51,10781204,1,,,Visa,481897 - d01a69b9f1f977aecb0964c4bcee814eecaa02e2,,Committed,Authorisation,,3.0,,2017-04-18 11:51:00,11,1,16,4
554,18/04/17 12:58,10781204,1,,,Visa,446292 - ede4a24d62eae0ea72fc8aa0f55254254f2a3c32,,Committed,Offline Authorisation,,3.0,,2017-04-18 12:58:00,12,1,16,4
555,18/04/17 16:49,10781205,2,,,Visa,498824 - 1802c45df22a85c7da5a5c377993e573befe02b7,,Committed,Offline Authorisation,,3.0,,2017-04-18 16:49:00,16,1,16,4
556,18/04/17 17:32,10781204,1,,,Visa,481820 - 390a452ac5b4655b709df89c9d284929225d4e2a,,Committed,Authorisation,,3.0,,2017-04-18 17:32:00,17,1,16,4
557,19/04/17 11:43,10781204,1,,,Visa,483204 - 9e68b941fd96f1bf527ed09293dccf778f16f514,,Committed,Authorisation,,3.0,,2017-04-19 11:43:00,11,2,16,4
558,19/04/17 15:24,10781204,1,,,Visa,446291 - 5b240b0cbe9ccb6c1bc382f7300c4cc58c6e77b9,,Committed,Offline Authorisation,,3.0,,2017-04-19 15:24:00,15,2,16,4
559,20/04/17 12:51,10781204,1,,,Visa,465950 - aaccb8bb2b4c442a7c16a9b209c9ff448c6c5f35,,Committed,Offline Authorisation,,3.0,,2017-04-20 12:51:00,12,3,16,4
560,20/04/17 14:08,10781205,2,,,Visa,446291 - 940ba86618c4d231993c846b98af0a49d9d6163a,,Committed,Offline Authorisation,,3.0,,2017-04-20 14:08:00,14,3,16,4
561,20/04/17 14:08,10781205,2,,,Visa,446291 - 20812b5742605a1c9d3f35d8f3eb8524745bd8b6,,Committed,Offline Authorisation,,3.0,,2017-04-20 14:08:00,14,3,16,4
562,20/04/17 14:51,10781204,1,,,Visa,465921 - a2996f06709eec814cf3d144e7c505baa7cab557,,Committed,Offline Authorisation,,3.0,,2017-04-20 14:51:00,14,3,16,4
563,20/04/17 14:53,10781204,1,,,Visa,446242 - f161352bf65f5538c0f15d5951d7f07b930d1094,,Committed,Offline Authorisation,,3.0,,2017-04-20 14:53:00,14,3,16,4
564,20/04/17 15:01,10781205,2,,,Visa,454742 - 327b4c06eb8eb051eb11e004dad010cbced6f9e3,,Committed,Offline Authorisation,,3.0,,2017-04-20 15:01:00,15,3,16,4
565,20/04/17 17:49,10781204,1,,,Visa,475130 - 15c94516bd535d2a40fd1d6128545d1300b18b88,,Committed,Offline Authorisation,,3.0,,2017-04-20 17:49:00,17,3,16,4
566,20/04/17 17:50,10781204,1,,,Visa,476367 - cb54af7f8989a50f7aa2671261d39db860e83ece,,Committed,Offline Authorisation,,3.0,,2017-04-20 17:50:00,17,3,16,4
567,21/04/17 14:54,10781205,2,,,Visa,456735 - 7baa4e8aaa128748b3a28bc6ed57bd45c0ad927b,,Committed,Offline Authorisation,,3.0,,2017-04-21 14:54:00,14,4,16,4
568,21/04/17 14:54,10781205,2,,,Visa,475130 - b59073ce2c16743edeff472a235c31a080ce3fbe,,Committed,Offline Authorisation,,3.0,,2017-04-21 14:54:00,14,4,16,4
569,21/04/17 15:40,10781204,1,,,Visa,454742 - ba9f198e0eda93f8c917e447a50279bf1e962082,,Committed,Offline Authorisation,,3.0,,2017-04-21 15:40:00,15,4,16,4
570,21/04/17 15:40,10781204,1,,,Visa,475129 - 2707413d0e813f52200b8fe3494eb07fea1d89af,,Committed,Offline Authorisation,,3.0,,2017-04-21 15:40:00,15,4,16,4
571,22/04/17 10:51,10781204,1,,,Visa,498824 - 8cb9ade008b54bc2ef8f75d59f362c893e7af5a5,,Committed,Offline Authorisation,,3.0,,2017-04-22 10:51:00,10,5,16,4
572,22/04/17 11:31,10781204,1,,,Visa,453979 - 3800454a7eb70976c1899b2808a4f8984c8ade24,,Committed,Offline Authorisation,,3.0,,2017-04-22 11:31:00,11,5,16,4
573,22/04/17 13:30,10781204,1,,,Visa,465946 - d000123f8b493a57f194a3b9cf19d27dba872fd2,,Committed,Offline Authorisation,,3.0,,2017-04-22 13:30:00,13,5,16,4
574,22/04/17 13:37,10781204,1,,,Visa,446274 - 24afbd046f7aad56041a5ba2fd2f289ad3156487,,Committed,Offline Authorisation,,3.0,,2017-04-22 13:37:00,13,5,16,4
575,22/04/17 15:32,10781205,2,,,Visa,446291 - f4135b99abd31c4d8f572a3d8cda405e5ee86b62,,Committed,Offline Authorisation,,3.0,,2017-04-22 15:32:00,15,5,16,4
576,22/04/17 16:53,10781205,2,,,Visa,446291 - 40717c7cc8bdc1b62e59d36ce95664461c42b182,,Committed,Offline Authorisation,,3.0,,2017-04-22 16:53:00,16,5,16,4
577,22/04/17 17:42,10781204,1,,,Visa,454495 - 6553d00ecdbe15f8aac2da7dddcff47648fdd791,,Committed,Offline Authorisation,,3.0,,2017-04-22 17:42:00,17,5,16,4
578,23/04/17 11:41,10781204,1,,,Visa,446291 - ffb4ad28cfc1d2fec2591aef120bfab99dd35307,,Committed,Offline Authorisation,,3.0,,2017-04-23 11:41:00,11,6,16,4
579,23/04/17 12:31,10781204,1,,,Visa,465946 - adabaf1dc5b7f34b10d06f9f8d60e7204053a7c1,,Committed,Offline Authorisation,,3.0,,2017-04-23 12:31:00,12,6,16,4
580,23/04/17 13:55,10781204,1,,,Visa,498824 - 45bff28aa4de3125dc190c5292ee66ea6fba25b2,,Committed,Offline Authorisation,,3.0,,2017-04-23 13:55:00,13,6,16,4
581,23/04/17 16:04,10781205,2,,,Visa,483192 - 45be999548fc8ca5915f0a8a13ef42646e922abc,,Committed,Authorisation,,3.0,,2017-04-23 16:04:00,16,6,16,4
582,23/04/17 16:19,10781204,1,,,Visa,492182 - beebf26ad24a25ca0995e760fc03baff642549de,,Committed,Offline Authorisation,,3.0,,2017-04-23 16:19:00,16,6,16,4
583,23/04/17 17:35,10781204,1,,,MasterCard,552213 - 0dc0aa67a8832112a3ab235633b0331b104d85de,,Committed,Offline Authorisation,,3.0,,2017-04-23 17:35:00,17,6,16,4
584,24/04/17 10:50,10781205,2,,,Visa,453979 - 209e73b950e3a2f3640808ed14fca53bca827a90,,Committed,Offline Authorisation,,3.0,,2017-04-24 10:50:00,10,0,17,4
585,24/04/17 10:50,10781205,2,,,Visa,453979 - 209e73b950e3a2f3640808ed14fca53bca827a90,,Committed,Offline Authorisation,,3.0,,2017-04-24 10:50:00,10,0,17,4
586,24/04/17 14:05,10781204,1,,,Visa,465859 - e45ac058c50aab1bf5ea0c9e644cda9a2e123001,,Committed,Authorisation,,3.0,,2017-04-24 14:05:00,14,0,17,4
587,25/04/17 11:30,10781205,2,,,Visa,446291 - fed82f78b0d9af642d16f861419b50db8b87282a,,Committed,Offline Authorisation,,3.0,,2017-04-25 11:30:00,11,1,17,4
588,25/04/17 11:45,10781204,1,,,Visa,454742 - 8f8edee77b23bde1f01756eddc8b90b5f8486c6f,,Committed,Offline Authorisation,,3.0,,2017-04-25 11:45:00,11,1,17,4
589,25/04/17 12:53,10781204,1,,,Visa,454742 - ee8acf59c1a817dbdc3b540d7d6d12fcc585718f,,Committed,Offline Authorisation,,3.0,,2017-04-25 12:53:00,12,1,17,4
590,25/04/17 14:08,10781204,1,,,Visa,492181 - 8b69f46dcd8c17b4fa15d2e8b756edf67434a5d9,,Committed,Offline Authorisation,,3.0,,2017-04-25 14:08:00,14,1,17,4
591,25/04/17 14:17,10781205,2,,,Maestro,673336 - 431f6b7d5b29f0d72c8e0add95ac64e7aa6b01d3,,Committed,Authorisation,,3.0,,2017-04-25 14:17:00,14,1,17,4
592,25/04/17 14:27,10781205,2,,,Visa,465950 - 93264ae6bd113ce309da3ae9aa39a6e87889f727,,Committed,Offline Authorisation,,3.0,,2017-04-25 14:27:00,14,1,17,4
593,26/04/17 11:21,10781204,1,,,Visa,465950 - dd4478f128d0b98d0b5e8aa21a2b463332341465,,Committed,Offline Authorisation,,3.0,,2017-04-26 11:21:00,11,2,17,4
594,26/04/17 16:56,10781205,2,,,Visa,476248 - 45ca1d224fb0223c3ac72019ec9afe243d11e029,,Committed,Offline Authorisation,,3.0,,2017-04-26 16:56:00,16,2,17,4
595,26/04/17 16:56,10781205,2,,,Visa,476248 - 45ca1d224fb0223c3ac72019ec9afe243d11e029,,Committed,Offline Authorisation,,3.0,,2017-04-26 16:56:00,16,2,17,4
596,27/04/17 11:59,10781205,2,,,Visa,476367 - 076502c184b03456d4a858f61aa2709e06026af3,,Committed,Offline Authorisation,,3.0,,2017-04-27 11:59:00,11,3,17,4
597,27/04/17 17:28,10781205,2,,,Visa,475130 - f9afc47c733ed36985aa2e66cf879bd48b20e40f,,Committed,Offline Authorisation,,3.0,,2017-04-27 17:28:00,17,3,17,4
598,28/04/17 11:04,10781204,1,,,Visa,475144 - 365ebb26c8e5a8765013efb0a7d5abafe17d1974,,Committed,Offline Authorisation,,3.0,,2017-04-28 11:04:00,11,4,17,4
599,28/04/17 11:35,10781205,2,,,Visa,498824 - 4ed1ddf3b0ea58fd99c961adb436ff1677b19a6d,,Committed,Offline Authorisation,,3.0,,2017-04-28 11:35:00,11,4,17,4
600,28/04/17 15:08,10781205,2,,,Visa,446292 - 76f2078abcddac362c694aff456089f0ae679124,,Committed,Offline Authorisation,,3.0,,2017-04-28 15:08:00,15,4,17,4
601,29/04/17 10:41,10781204,1,,,Visa,465858 - 69e356fc5b897ff52301d1a4d870e2862a05c244,,Committed,Authorisation,,3.0,,2017-04-29 10:41:00,10,5,17,4
602,29/04/17 10:41,10781204,1,,,Visa,492181 - 3e11fda4b1c58ea4bc6b608c03913c5b3d7fbde7,,Committed,Offline Authorisation,,3.0,,2017-04-29 10:41:00,10,5,17,4
603,29/04/17 13:23,10781205,2,,,Visa,475129 - 128731af97bca2c9bf197514b558078bc5077d59,,Committed,Offline Authorisation,,3.0,,2017-04-29 13:23:00,13,5,17,4
604,29/04/17 13:23,10781205,2,,,Visa,454742 - 55d65604cef307475935503f09c9ad9dd2f5ade5,,Committed,Offline Authorisation,,3.0,,2017-04-29 13:23:00,13,5,17,4
605,29/04/17 13:23,10781205,2,,,Visa,465944 - 03467635241112f75dedffb193443b5bf2f3e3c2,,Committed,Offline Authorisation,,3.0,,2017-04-29 13:23:00,13,5,17,4
606,29/04/17 14:48,10781204,1,,,Visa,492181 - 3e0d43dc0eeedf8fc64c9a8d885c34b84e15327d,,Committed,Offline Authorisation,,3.0,,2017-04-29 14:48:00,14,5,17,4
607,29/04/17 15:09,10781204,1,,,Visa,465902 - 704abeb8865b3e90b16521182f69f2eefeb402fc,,Committed,Offline Authorisation,,3.0,,2017-04-29 15:09:00,15,5,17,4
608,30/04/17 11:48,10781205,2,,,MasterCard,518791 - 7d1867122d9eafc204bc63acbd2f589ff9963d8e,,Committed,Offline Authorisation,,3.0,,2017-04-30 11:48:00,11,6,17,4
609,30/04/17 11:49,10781204,1,,,Visa,481893 - 31f8395c78c444029412a4b4503242010fd530bb,,Committed,Authorisation,,3.0,,2017-04-30 11:49:00,11,6,17,4
610,30/04/17 12:18,10781205,2,,,Visa,465923 - ab39c54239118a4b086b878b7878100f769dd197,,Committed,Offline Authorisation,,3.0,,2017-04-30 12:18:00,12,6,17,4
611,30/04/17 13:02,10781205,2,,,MasterCard,557351 - f0d579502820ee87140d20364532ce6a63a5ae33,,Committed,Offline Authorisation,,3.0,,2017-04-30 13:02:00,13,6,17,4
612,30/04/17 13:03,10781205,2,,,Visa,446292 - 857b78b207b9552985d741d5776f3e4fa5161622,,Committed,Offline Authorisation,,3.0,,2017-04-30 13:03:00,13,6,17,4
613,30/04/17 13:13,10781204,1,,,Visa,454742 - e6e50cc4cc91e09deddf941f21b397fce5ed58bd,,Committed,Offline Authorisation,,3.0,,2017-04-30 13:13:00,13,6,17,4
614,30/04/17 14:00,10781205,2,,,Visa,475117 - 4b09f79dca07067f8e0cda38c1774e990e42da64,,Committed,Offline Authorisation,,3.0,,2017-04-30 14:00:00,14,6,17,4
615,30/04/17 14:46,10781205,2,,,Visa,454313 - 271a92c8c03d12989a64d4e36f56ea59db86adac,,Committed,Offline Authorisation,,3.0,,2017-04-30 14:46:00,14,6,17,4
616,30/04/17 15:10,10781204,1,,,Visa,483204 - 97c6db4d5844bb9001a56cc0f116c09555d75470,,Committed,Authorisation,,3.0,,2017-04-30 15:10:00,15,6,17,4
617,30/04/17 15:11,10781204,1,,,Visa,475129 - 4053121dfa8aa9c328b47ac4812d2d8b18a92a65,,Committed,Offline Authorisation,,3.0,,2017-04-30 15:11:00,15,6,17,4
618,30/04/17 15:44,10781205,2,,,Visa,446292 - db345dc3a133114943ddd735c7ba48892fc57845,,Committed,Offline Authorisation,,3.0,,2017-04-30 15:44:00,15,6,17,4
619,30/04/17 16:19,10781204,1,,,Visa,492181 - 73f70a21f80eccdff71d8ed4df0d1f2f57cd555d,,Committed,Offline Authorisation,,3.0,,2017-04-30 16:19:00,16,6,17,4
620,30/04/17 16:19,10781204,1,,,Visa,476367 - b3c43deced121b82d2cdd7c025e2893ca9396dea,,Committed,Offline Authorisation,,3.0,,2017-04-30 16:19:00,16,6,17,4
621,30/04/17 16:53,10781205,2,,,Visa,475130 - fea38584bfbf6ba455b567dc28463b5e972b83d6,,Committed,Offline Authorisation,,3.0,,2017-04-30 16:53:00,16,6,17,4
622,30/04/17 16:59,10781205,2,,,Visa,476367 - cf39da87bbef9b83a039ae289a2dcb8a93bf1814,,Committed,Offline Authorisation,,3.0,,2017-04-30 16:59:00,16,6,17,4
623,30/04/17 16:59,10781205,2,,,Visa,465859 - c5f9eb3ff78f50a1061e4c9d8e3348b8b17b5eee,,Committed,Authorisation,,3.0,,2017-04-30 16:59:00,16,6,17,4
624,30/04/17 17:22,10781205,2,,,Visa,481891 - d9935e84bd763cd4b8be14cb7861f1266f659f31,,Committed,Authorisation,,3.0,,2017-04-30 17:22:00,17,6,17,4
625,01/05/17 12:20,10781204,1,,,Visa,475141 - 48c2baaa09626ddda596a4f1307ea7d63b5f2f43,,Committed,Offline Authorisation,,,,2017-01-05 12:20:00,12,3,1,1
626,01/05/17 12:20,10781204,1,,,Visa,475130 - a816b965843532338aa01847550986ba38636e84,,Committed,Offline Authorisation,,3.0,,2017-01-05 12:20:00,12,3,1,1
627,01/05/17 12:28,10781204,1,,,Visa,481819 - 25c65868b540200530fe4d75eb95a9a92c0c76ce,,Committed,Authorisation,,3.0,,2017-01-05 12:28:00,12,3,1,1
628,01/05/17 14:19,10781204,1,,,Visa,446291 - 82681d3d60f301b14ab5340cac4cdd279c110b86,,Committed,Offline Authorisation,,3.0,,2017-01-05 14:19:00,14,3,1,1
629,02/05/17 10:40,10781205,2,,,Visa,492910 - 55c5b25d10f91c2f98b80ef2ebd4b7038a87946c,,Committed,Offline Authorisation,,3.0,,2017-02-05 10:40:00,10,6,5,2
630,02/05/17 12:10,10781205,2,,,Visa,475130 - d98fed71063a8eaccf7e43acf1706359ef171121,,Committed,Offline Authorisation,,3.0,,2017-02-05 12:10:00,12,6,5,2
631,02/05/17 12:45,10781204,1,,,Visa,465944 - 0713f37d731582f71ff8c42bc864243ef6fc2e75,,Committed,Offline Authorisation,,3.0,,2017-02-05 12:45:00,12,6,5,2
632,02/05/17 13:06,10781204,1,,,MasterCard,535420 - 0b9df90e1cb845cfd7b53ce024fdaa47a500299b,,Committed,Authorisation,,3.0,,2017-02-05 13:06:00,13,6,5,2
633,04/05/17 12:44,10781204,1,,,Visa,446291 - 9f4f3b9f0726852ad2f73fb4f7754a7623dbb549,,Committed,Offline Authorisation,,3.0,,2017-04-05 12:44:00,12,2,14,4
634,05/05/17 11:23,10781205,2,,,Visa,446292 - 99ef7eebfcedca0e81c870e0d340e94d16cb302f,,Committed,Offline Authorisation,,3.0,,2017-05-05 11:23:00,11,4,18,5
635,05/05/17 11:23,10781205,2,,,Visa,446292 - 99ef7eebfcedca0e81c870e0d340e94d16cb302f,,Committed,Offline Authorisation,,3.0,,2017-05-05 11:23:00,11,4,18,5
636,05/05/17 14:51,10781204,1,,,Visa,475144 - 08b4c2492667e2fbe0d9c5e7a6f18c9da8e09ff9,,Committed,Offline Authorisation,,3.0,,2017-05-05 14:51:00,14,4,18,5
637,05/05/17 21:54,10781204,1,,,MasterCard,557351 - 7c269d45e17c15a6defc8e36c2f9a95852bfa188,,Committed,Offline Authorisation,,3.0,,2017-05-05 21:54:00,21,4,18,5
638,05/05/17 21:54,10781204,1,,,Visa,475117 - 293c01a03c7e78b9fcf70627562b1a1d0864bfb3,,Committed,Offline Authorisation,,3.0,,2017-05-05 21:54:00,21,4,18,5
639,06/05/17 10:48,10781205,2,,,Visa,454313 - 8e3c07a198efa67e51a01f3ab800663a57ea6e50,,Committed,Offline Authorisation,,3.0,,2017-06-05 10:48:00,10,0,23,6
640,06/05/17 11:40,10781205,2,,,Maestro,673703 - 667e624fb37408ba37177b3807fafa63c5a8332a,,Committed,Authorisation,,3.0,,2017-06-05 11:40:00,11,0,23,6
641,06/05/17 11:47,10781204,1,,,Visa,446291 - 8d7391e8d11a925e700a9b962c1638c081fe427d,,Committed,Offline Authorisation,,3.0,,2017-06-05 11:47:00,11,0,23,6
642,06/05/17 13:26,10781204,1,,,Visa,424495 - e8498bf932ff6d9bff654a59cde0962537cdf696,,Committed,Authorisation,,3.0,,2017-06-05 13:26:00,13,0,23,6
643,06/05/17 13:34,10781204,1,,,Visa,465862 - c09008453752e135107a75bc99759eda9853cc58,,Committed,Authorisation,,3.0,,2017-06-05 13:34:00,13,0,23,6
644,06/05/17 13:57,10781204,1,,,Visa,475130 - 846697652557b616863d68c20831cc8e71f95c78,,Committed,Offline Authorisation,,3.0,,2017-06-05 13:57:00,13,0,23,6
645,06/05/17 16:06,10781205,2,,,Visa,492182 - 828711ba2c1c5c0e286ce0236edea19f2c72de64,,Committed,Offline Authorisation,,3.0,,2017-06-05 16:06:00,16,0,23,6
646,06/05/17 16:07,10781204,1,,,Visa,475130 - d2fdbdac16ecb893926528ab70afda6f350d98b2,,Committed,Offline Authorisation,,3.0,,2017-06-05 16:07:00,16,0,23,6
647,06/05/17 16:08,10781204,1,,,Visa,475130 - 50e28ff99c2fafafdca71774d3c199be4f084281,,Committed,Offline Authorisation,,3.0,,2017-06-05 16:08:00,16,0,23,6
648,07/05/17 10:58,10781204,1,,,MasterCard,546097 - b6a437646b7e39bc70c5549a82d04cfe666dbcd9,,Committed,Authorisation,,3.0,,2017-07-05 10:58:00,10,2,27,7
649,07/05/17 11:53,10781204,1,,,Visa,481821 - 8b2dd04e87577952ed20d966ffb1e252744cdb5f,,Committed,Authorisation,,3.0,,2017-07-05 11:53:00,11,2,27,7
650,07/05/17 12:12,10781204,1,,,Visa,498824 - 6d400b9aec194fd0ea123061c6710c794a9bd517,,Committed,Offline Authorisation,,3.0,,2017-07-05 12:12:00,12,2,27,7
651,07/05/17 13:21,10781205,2,,,Visa,446291 - b1ec5a3c7deb0e3667d3fa14e547350f13b39159,,Committed,Offline Authorisation,,3.0,,2017-07-05 13:21:00,13,2,27,7
652,07/05/17 13:21,10781205,2,,,Visa,446291 - b1ec5a3c7deb0e3667d3fa14e547350f13b39159,,Committed,Offline Authorisation,,3.0,,2017-07-05 13:21:00,13,2,27,7
653,07/05/17 13:21,10781205,2,,,Visa,446291 - b1ec5a3c7deb0e3667d3fa14e547350f13b39159,,Committed,Offline Authorisation,,3.0,,2017-07-05 13:21:00,13,2,27,7
654,07/05/17 14:14,10781204,1,,,Visa,476367 - ddce5d4cd1b57f31f62f971b9882cd08d46195e8,,Committed,Offline Authorisation,,3.0,,2017-07-05 14:14:00,14,2,27,7
655,07/05/17 15:34,10781204,1,,,Visa,481821 - 2dfa388bde651ad68456fac372ecc71da44c11af,,Committed,Authorisation,,3.0,,2017-07-05 15:34:00,15,2,27,7
656,07/05/17 17:19,10781204,1,,,Visa,465901 - 7e7eb2d6d836e02fa81b2ceeeac18ad05d1da6e8,,Committed,Offline Authorisation,,3.0,,2017-07-05 17:19:00,17,2,27,7
657,08/05/17 15:52,10781204,1,,,Visa,465859 - 7ca869dfd62c7a47cfb46be390e8b35315b74c57,,Committed,Authorisation,,3.0,,2017-08-05 15:52:00,15,5,31,8
658,09/05/17 10:32,10781205,2,,,Maestro,673336 - ca6f77a789692a03afd4a3f497cf10df168d3252,,Committed,Authorisation,,3.0,,2017-09-05 10:32:00,10,1,36,9
659,09/05/17 13:20,10781205,2,,,Visa,446291 - 72448b7792d7aa9bae361029d06bb23ad7803155,,Committed,Offline Authorisation,,3.0,,2017-09-05 13:20:00,13,1,36,9
660,09/05/17 14:37,10781204,1,,,Visa,465946 - 7419673903e9bfd912a49fdce8f409519602d30f,,Committed,Offline Authorisation,,3.0,,2017-09-05 14:37:00,14,1,36,9
661,10/05/17 12:01,10781205,2,,,Visa,465921 - 4e65779f12f2a55487db9f94a8c088a611d9c628,,Committed,Offline Authorisation,,3.0,,2017-10-05 12:01:00,12,3,40,10
662,10/05/17 17:47,10781205,2,,,Visa,475129 - defd225ed09903fc734751d6f9e1c07be9d86a83,,Committed,Offline Authorisation,,3.0,,2017-10-05 17:47:00,17,3,40,10
663,11/05/17 11:52,10781205,2,,,Visa,455206 - f5e6d0615d294de22cb10247841c9369dcade22e,,Committed,Offline Authorisation,,3.0,,2017-11-05 11:52:00,11,6,44,11
664,11/05/17 13:16,10781205,2,,,Visa,492182 - a443f4c55420b2729abd3ea737c2f448a002793f,,Committed,Offline Authorisation,,3.0,,2017-11-05 13:16:00,13,6,44,11
665,11/05/17 15:53,10781204,1,,,Visa,475129 - f3fd6fc78de048ce738709c0d9b97bd5f62db5a8,,Committed,Offline Authorisation,,3.0,,2017-11-05 15:53:00,15,6,44,11
666,12/05/17 13:45,10781205,2,,,Maestro,673703 - b7525fa5653c5b45f75d490825626e0880b394f4,,Committed,Authorisation,,3.0,,2017-12-05 13:45:00,13,1,49,12
667,12/05/17 16:12,10781205,2,,,Visa,446274 - 5ebe773336be69d552a5eaee8afb0000a2e6930e,,Committed,Offline Authorisation,,3.0,,2017-12-05 16:12:00,16,1,49,12
668,12/05/17 16:12,10781205,2,,,Visa,446274 - 5ebe773336be69d552a5eaee8afb0000a2e6930e,,Committed,Offline Authorisation,,3.0,,2017-12-05 16:12:00,16,1,49,12
